# File gs1826-24_4.177h.dat
# Created Wed Jan 13 12:10:01 2016
#
# This profile forms part of the sample assembled for the paper
#   "Thermonuclear burst observations for model comparisons: a reference
#   catalogue" by Galloway, Goodwin & Keek (2017), PASA 34, e019
#   DOI: https://doi.org/10.1017/pasa.2017.12; published online: 19/4/2017
#
# The dataset can be cited as
#   Duncan K. Galloway (2017). Dataset: Thermonuclear Burst Observations for
#   Model Comparisons: A Reference Sample.
#   DOI: http://dx.doi.org/10.4225/50/58e720d5d95a7
#
# This profile is an average calculated from the profiles of MINBAR bursts 
# #2675, 2677, 2678, 2679, & 2681
# (#14, 16, 17, 19 & 20 in Galloway et al. 2008, ApJS 179, 360), of
# GS 1826-24, observed on
# MJD 51808 by the Rossi X-ray Timing Explorer (RXTE).
# Burst #2681 is the "key", from which the time bins for the average
# profile are taken.
# Two additional bursts (#2676 & 2680, or #15 & 18 in G08) observed on
# that day were excluded from the average because high time resolution
# data covering the burst was not available. 
# 
# For full details of the source sample see
# http://burst.sci.monash.edu/minbar 
#
# The burst recurrence time is derived from a linear fit to the times of
# these 7 RXTE bursts and 25 additional bursts observed by BeppoSAX/WFC
# around the same time. 
# The fit incorporates intrinsic variations in the
# recurrence time, arising (for example) from the variations in accretion
# rate over the interval
#
# Assumed cycle count is
# [0,2,7,13,15,17,18,19,20,21,22]
# Average recurrence time is 4.177 +/- 0.010 hr.
#
# This version of the data now includes deadtime correction (see 
# http://heasarc.gsfc.nasa.gov/docs/xte/recipes/pca_deadtime.html)
# and has the updated effective area of the v11.7 responses (see
# http://www.universe.nasa.gov/xrays/programs/rxte/pca/doc/rmf/pca-arf-2011
#
# All uncertainties below are at 1-sigma (68%) confidence. Note that the
# time value specifies the BEGINNING of the time bin
#
# Columns are:
  8.250  0.500  28.31    0.807   2.256  0.037  102.140   6.278  1.067
  8.750  0.500  28.18    1.135   2.220  0.047  108.189   6.537  1.055
  9.250  0.500  27.67    0.452   2.216  0.023  106.819   5.339  0.900
  9.750  0.500  27.48    0.686   2.210  0.048  107.906   7.552  1.009
 10.250  0.500  27.14    0.888   2.221  0.021  103.733   4.984  0.836
 10.750  0.500  26.69    0.644   2.196  0.030  107.267   5.635  0.922
 11.250  0.500  25.85    1.165   2.188  0.042  105.472   9.568  1.044
 11.750  0.500  24.42    0.782   2.143  0.038  107.954   6.874  1.206
 12.250  0.500  23.74    0.901   2.134  0.036  106.541   7.196  1.066
 12.750  0.500  23.68    0.749   2.102  0.012  112.855   4.899  1.144
 13.250  0.500  23.08    1.547   2.091  0.034  112.613  10.079  0.904
 13.750  0.500  22.18    0.819   2.089  0.053  108.831  11.073  1.026
 14.250  0.500  21.70    0.860   2.070  0.016  110.197   6.090  1.083
 14.750  0.500  20.60    0.782   2.062  0.031  106.474   9.768  0.886
 15.250  0.500  20.17    0.569   2.029  0.042  111.154   9.550  1.331
 15.750  0.500  19.46    0.486   2.015  0.014  110.066   4.404  0.893
 16.250  0.500  19.47    0.393   2.027  0.026  107.251   4.733  0.879
 16.875  0.750  18.81    0.807   2.010  0.025  107.426   5.210  1.056
 17.750  1.000  17.70    0.306   1.977  0.014  107.768   3.698  1.129
 18.750  1.000  17.01    0.607   1.956  0.040  108.383   5.847  1.136
 19.750  1.000  15.77    0.480   1.936  0.016  104.381   3.581  1.052
 20.750  1.000  15.20    0.546   1.876  0.024  114.215   5.015  1.017
 21.750  1.000  14.31    0.279   1.855  0.016  112.245   2.511  1.004
 22.750  1.000  14.27    0.456   1.857  0.015  111.707   4.242  1.105
 23.750  1.000  14.36    0.362   1.862  0.036  111.651   7.174  0.985
 24.750  1.000  13.85    0.564   1.871  0.025  105.065   2.681  0.967
 25.750  1.000  13.40    0.253   1.862  0.017  103.761   4.131  1.039
 26.750  1.000  13.14    0.196   1.813  0.027  113.468   5.727  1.065
 27.750  1.000  12.74    0.575   1.825  0.053  107.149   8.945  1.086
 29.250  2.000  12.66    0.634   1.806  0.026  110.739   6.307  1.190
 31.250  2.000  11.73    0.144   1.769  0.030  111.579   7.049  1.213
 33.250  2.000  11.11    0.098   1.741  0.037  112.720   8.837  1.064
 35.250  2.000  10.71    0.600   1.718  0.035  115.011   9.807  1.092
 37.250  2.000  10.34    0.444   1.715  0.051  111.819  10.170  1.301
 39.250  2.000  10.05    0.498   1.708  0.030  109.864   8.060  1.298
 41.250  2.000   9.80    0.346   1.719  0.029  104.816   8.012  1.104
 43.250  2.000   9.19    0.191   1.676  0.015  108.254   4.137  1.391
 45.250  2.000   8.94    0.255   1.670  0.025  107.078   4.226  1.279
 47.250  2.000   8.66    0.085   1.648  0.037  109.957   9.738  1.211
 49.250  2.000   8.47    0.168   1.680  0.025   99.184   5.525  1.543
 52.250  4.000   7.82    0.305   1.623  0.031  105.320   9.390  1.495
 56.250  4.000   7.11    0.169   1.611  0.045   99.093  11.438  1.430
 60.250  4.000   6.72    0.194   1.589  0.043   98.643   9.329  1.622
 66.250  8.000   5.98    0.154   1.561  0.023   93.931   5.666  1.771
 74.250  8.000   5.04    0.180   1.557  0.028   79.796   6.290  1.993
 82.250  8.000   4.31    0.132   1.540  0.023   71.422   3.949  2.547
 90.250  8.000   3.55    0.122   1.526  0.037   61.114   5.659  2.996
102.250 16.000   2.58    0.202   1.483  0.033   49.731   4.667  2.804
126.250 32.000   1.30    0.128   1.419  0.050   29.037   2.429  2.013
157.975 31.450   0.49    0.062   1.355  0.079   13.862   2.740  1.384
